QTD,ID_PLANO_CONTA,PLANO_CONTA,TOTAL_MES,ANO_MES,CODIGOSELO,IDCARTORIO,COMARCA
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5809.68,2025-08,E3,67,12
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5803.99,2025-09,L0,155,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5772.46,2025-10,E3,67,12
4,35,FGTS - Fundo de Garantia por Tempo de Serviço,5746.75,2025-02,J1,148,22
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5718.28,2025-05,K3,149,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5701.36,2024-11,A0,1,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5699.67,2025-05,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5695.13,2024-10,B5,20,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5690.38,2025-06,A9,10,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5680.64,2025-10,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5680.38,2025-03,A9,10,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5668.25,2024-12,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5665.74,2025-04,A9,10,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5647.35,2025-05,A8,11,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5647.15,2025-03,G8,110,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5617.82,2024-12,H0,5,2
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5591.26,2025-09,B7,23,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5588.4,2025-05,E3,67,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5578.55,2025-03,E3,67,12
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5576.89,2025-01,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5550.73,2025-05,A9,10,1
4,35,FGTS - Fundo de Garantia por Tempo de Serviço,5549.81,2025-10,E0,84,11
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5538.26,2025-07,G8,110,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5530.95,2024-12,A3,60,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5518.57,2025-06,C4,32,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5518.28,2025-05,C4,32,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5512.96,2024-10,F0,91,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5502,2024-11,K3,149,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5496.24,2025-01,B6,22,4
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5491.79,2025-02,L4,158,13
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5485.73,2025-11,L0,155,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5471.18,2025-02,A9,10,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5458.48,2025-10,A8,11,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5433.19,2024-11,A9,10,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5397.4,2025-02,B7,23,4
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5383.55,2025-10,K3,149,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5364.43,2025-03,C4,32,5
4,35,FGTS - Fundo de Garantia por Tempo de Serviço,5362.81,2025-09,A0,1,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5358.58,2025-03,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5343.11,2025-11,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5339.91,2025-10,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5329.8,2025-09,A8,11,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5326.52,2025-08,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5324.06,2025-08,A8,11,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5317.43,2025-08,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5310.61,2025-04,E3,67,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5299.74,2025-09,G3,107,17
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5297.19,2025-11,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5283.27,2025-08,K3,149,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5273.67,2025-10,A0,1,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5266.75,2025-04,C4,32,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5254.8,2025-08,F7,101,15
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5248.59,2025-01,L4,158,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5240.24,2025-02,C4,32,5
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5228.62,2025-03,A8,11,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5217.5,2024-10,E3,67,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5205.77,2025-01,E3,67,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5181.88,2024-10,A8,11,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5179.53,2025-03,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5165.64,2024-12,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5161.88,2025-01,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5154.2,2025-11,K3,149,1
3,35,FGTS - Fundo de Garantia por Tempo de Serviço,5153.62,2025-11,A0,1,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5136.48,2025-06,G7,78,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5132.52,2025-09,K3,149,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5123.07,2025-06,F8,102,15
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,5118.2,2025-01,J0,116,21
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5103.69,2025-09,C4,32,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5100.91,2025-02,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5087.44,2024-11,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5082.24,2024-12,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5081.06,2025-10,L0,155,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5073.11,2024-12,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,5022.13,2025-06,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4972.67,2024-11,C4,32,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4969.11,2025-06,A8,11,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4954.76,2024-12,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4943.85,2024-12,L4,158,13
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4936.96,2025-01,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4929.26,2025-01,A9,10,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4926.43,2024-11,G3,107,17
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4904.31,2024-11,H8,71,9
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4899.03,2025-07,J1,148,22
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4898.61,2025-10,C4,32,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4898.01,2025-01,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4891.76,2024-11,A8,11,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4888.23,2025-01,I5,132,18
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4883.36,2025-04,A8,11,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4869.14,2025-11,H0,5,2
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4862.88,2025-02,E4,70,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4845.17,2025-11,C4,32,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4835.54,2025-02,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4828.88,2025-01,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4824.49,2025-07,K3,149,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4789.38,2025-09,E4,70,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4784.51,2024-12,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4771.99,2024-10,A9,10,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4769.15,2024-12,D6,79,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4761.3,2025-11,E4,70,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4743.57,2025-09,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4737.76,2025-03,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4736.36,2024-12,I5,132,18
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4713.63,2025-08,B7,23,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4710.36,2025-05,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4706.91,2025-08,G8,110,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4705.17,2024-12,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4698.67,2025-01,D6,79,11
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4695.31,2025-09,L4,158,13
5,35,FGTS - Fundo de Garantia por Tempo de Serviço,4694.12,2025-06,D5,77,24
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4692.65,2025-05,E4,70,12
3,35,FGTS - Fundo de Garantia por Tempo de Serviço,4674.96,2024-10,A7,57,17
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4670.41,2025-07,L4,158,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4669.37,2024-11,G8,110,19
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4639.33,2024-12,F1,92,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4631.51,2025-10,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4630.88,2025-08,L7,160,20
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4608.72,2025-03,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4608.07,2025-06,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4606.07,2025-10,G8,110,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4603.73,2025-10,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4595.28,2025-04,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4593.83,2024-11,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4591.47,2025-01,L0,155,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4561.9,2024-10,G3,107,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4560,2025-04,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4559.46,2025-02,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4549.39,2024-10,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4549.18,2024-10,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4543.29,2025-09,G8,110,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4521.69,2025-09,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4520.89,2025-08,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4516.89,2025-02,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4515.88,2025-07,E4,70,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4505.01,2024-10,G8,110,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4489.5,2025-08,E4,70,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4481.05,2025-11,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4475.11,2025-04,E4,70,12
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4474.52,2025-08,J1,148,22
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4459.3,2025-09,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4451.89,2025-08,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4449.29,2025-07,H0,5,2
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4447.01,2025-04,H9,118,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4445.99,2025-08,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4424.74,2025-03,B6,22,4
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4406.38,2024-10,H0,5,2
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4401.21,2025-01,F7,101,15
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4387.62,2025-06,G8,110,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4373.12,2024-12,J1,148,22
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4350.08,2025-02,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4337.94,2024-10,E4,70,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4313.91,2025-11,H6,45,6
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4306.5,2025-03,B9,115,21
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4296.13,2025-02,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4287.5,2025-04,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4272.53,2025-04,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4249.69,2025-08,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4240,2024-11,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4239.44,2025-01,H0,5,2
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4234.23,2025-10,L4,158,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4232.7,2025-06,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4222.62,2025-07,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4211.06,2025-03,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4208.25,2025-06,A3,60,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4207.23,2024-10,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4202.95,2025-09,K2,146,1
3,35,FGTS - Fundo de Garantia por Tempo de Serviço,4197.61,2025-02,L0,155,5
3,35,FGTS - Fundo de Garantia por Tempo de Serviço,4180.62,2024-11,C9,49,7
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,4179.83,2025-09,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4173.08,2025-05,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4165.46,2025-05,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4158.6,2025-03,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4145.24,2025-08,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4138.59,2025-02,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4129.09,2025-01,L7,160,20
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4125.33,2025-10,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4124.93,2025-04,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4122.37,2025-08,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4112.97,2025-10,H6,45,6
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4082.05,2025-03,A3,60,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4076.32,2025-04,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4067.25,2025-11,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4057.28,2025-04,A3,60,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4051.97,2025-03,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4040,2025-06,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4040,2025-07,K2,146,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4035.03,2025-07,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,4028.23,2025-06,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3998.38,2025-11,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3996.33,2025-06,L4,158,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3981.75,2025-09,K7,153,19
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3981.54,2025-05,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3961.28,2025-02,J9,144,12
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3939.51,2024-11,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3933.32,2025-08,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3933.04,2025-05,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3915.28,2025-06,D7,80,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3914.16,2024-10,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3907.98,2025-05,E9,89,14
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3906.92,2025-05,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3899.03,2025-04,L4,158,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3897.47,2025-08,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3894.07,2025-05,A0,1,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3886.32,2024-10,H9,118,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3879.82,2025-10,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3877.6,2025-11,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3863.76,2025-06,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3861.56,2025-05,C5,34,5
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3856,2025-06,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3838.21,2025-05,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3836.18,2025-07,B6,22,4
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3834.58,2025-07,D6,79,11
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3830.2,2024-11,J0,116,21
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3828.43,2025-07,L1,156,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3814.86,2025-09,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3801.68,2025-11,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3796.15,2025-06,D6,79,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3794.02,2025-03,L4,158,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3793.91,2025-04,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3767.9,2025-05,D6,79,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3759,2024-11,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3743.23,2025-08,H6,45,6
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3726.57,2025-05,L0,155,5
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3712.92,2025-07,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3701.54,2025-10,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3695.51,2024-10,A3,60,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3693.66,2025-10,G7,78,19
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3662.14,2025-03,D6,79,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3658.03,2025-08,L0,155,5
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3645.89,2025-11,G7,78,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3644.16,2025-09,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3643.2,2025-07,J0,116,21
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3636.63,2025-10,J9,144,12
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3634.75,2025-11,F7,101,15
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3632.37,2025-04,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3630.12,2025-09,H6,45,6
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3625.85,2025-03,C9,49,7
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3622.95,2025-11,D6,79,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3617.09,2025-09,F7,101,15
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3612.32,2025-01,K6,152,19
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3608.93,2024-10,F9,103,15
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3608.76,2025-11,G2,106,17
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3607.86,2025-07,E9,89,14
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3602.62,2025-01,A3,60,1
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3598.89,2025-05,J1,148,22
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3590.9,2025-11,A1,6,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3588.87,2025-07,L0,155,5
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3585.64,2025-09,E0,84,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3585.04,2025-02,D6,79,11
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3581.21,2025-08,C8,48,7
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3580.24,2025-10,K7,153,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3572.63,2025-11,K7,153,19
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3551,2025-05,L7,160,20
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3546.08,2024-11,L4,158,13
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3540.1,2024-11,A3,60,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3540.06,2025-02,G7,78,19
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3539.53,2025-06,H6,45,6
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3539.53,2025-07,H6,45,6
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3532.93,2025-07,F7,101,15
2,35,FGTS - Fundo de Garantia por Tempo de Serviço,3529.87,2025-04,A5,135,1
1,35,FGTS - Fundo de Garantia por Tempo de Serviço,3520.84,2024-10,K6,152,19
